epoch,accuracy,auc_1,f1_score,loss,precision_1,recall_1,val_accuracy,val_auc_1,val_f1_score,val_loss,val_precision_1,val_recall_1
74,0.9567137956619263,0.9925404191017151,0.9567137956619263,0.1136699840426445,0.9567137956619263,0.9567137956619263,0.9230769276618958,0.9767646193504333,0.9230769276618958,0.1960277408361435,0.9230769276618958,0.9230769276618958
75,0.9465547800064087,0.9872932434082031,0.9465547800064087,0.14152264595031738,0.9465547800064087,0.9465547800064087,0.9349112510681152,0.987255334854126,0.9349112510681152,0.14700791239738464,0.9349112510681152,0.9349112510681152
76,0.9527385234832764,0.99099200963974,0.9527385234832764,0.12192919850349426,0.9527385234832764,0.9527385234832764,0.9556213021278381,0.9885944724082947,0.9556213021278381,0.14191462099552155,0.9556213021278381,0.9556213021278381
77,0.9500883221626282,0.9890653491020203,0.9500883221626282,0.13171909749507904,0.9500883221626282,0.9500883221626282,0.9349112510681152,0.9832289218902588,0.9349112510681152,0.16573350131511688,0.9349112510681152,0.9349112510681152
78,0.9469964504241943,0.9875110983848572,0.9469965100288391,0.1403500884771347,0.9469964504241943,0.9469964504241943,0.9349112510681152,0.9859992861747742,0.9349112510681152,0.15293076634407043,0.9349112510681152,0.9349112510681152
79,0.952296793460846,0.9900490045547485,0.952296793460846,0.12803199887275696,0.952296793460846,0.952296793460846,0.9260355234146118,0.9806203842163086,0.9260355234146118,0.17970888316631317,0.9260355234146118,0.9260355234146118
80,0.9575971961021423,0.9925022721290588,0.9575971961021423,0.11234090477228165,0.9575971961021423,0.9575971961021423,0.9201183319091797,0.9807867407798767,0.9201183319091797,0.17833025753498077,0.9201183319091797,0.9201183319091797
81,0.9465547800064087,0.9893039464950562,0.9465547800064087,0.13288673758506775,0.9465547800064087,0.9465547800064087,0.9319526553153992,0.9839466214179993,0.9319526553153992,0.16126248240470886,0.9319526553153992,0.9319526553153992
82,0.9593639373779297,0.99106764793396,0.9593639373779297,0.12055058032274246,0.9593639373779297,0.9593639373779297,0.9585798978805542,0.9928267002105713,0.9585798978805542,0.11774110794067383,0.9585798978805542,0.9585798978805542
83,0.9536219239234924,0.9895966053009033,0.9536219239234924,0.12679636478424072,0.9536219239234924,0.9536219239234924,0.9289940595626831,0.982090950012207,0.9289940595626831,0.17169329524040222,0.9289940595626831,0.9289940595626831
84,0.9584805369377136,0.9922857880592346,0.9584805369377136,0.11499171704053879,0.9584805369377136,0.9584805369377136,0.9556213021278381,0.9943980574607849,0.9556213021278381,0.10864150524139404,0.9556213021278381,0.9556213021278381
85,0.958922266960144,0.9932355284690857,0.958922266960144,0.10870537906885147,0.958922266960144,0.958922266960144,0.9497041702270508,0.9889096617698669,0.9497041702270508,0.13797730207443237,0.9497041702270508,0.9497041702270508
86,0.9500883221626282,0.988990068435669,0.9500883221626282,0.13099148869514465,0.9500883221626282,0.9500883221626282,0.9526627063751221,0.989417314529419,0.9526627063751221,0.13453620672225952,0.9526627063751221,0.9526627063751221
87,0.9492049217224121,0.9913876056671143,0.9492049217224121,0.12116306275129318,0.9492049217224121,0.9492049217224121,0.9437869787216187,0.9911155104637146,0.9437869787216187,0.12841138243675232,0.9437869787216187,0.9437869787216187
88,0.9527385234832764,0.9900814890861511,0.9527385234832764,0.12637124955654144,0.9527385234832764,0.9527385234832764,0.9556213021278381,0.991386890411377,0.9556213021278381,0.12445054948329926,0.9556213021278381,0.9556213021278381
89,0.9474381804466248,0.990075409412384,0.9474381804466248,0.12883076071739197,0.9474381804466248,0.9474381804466248,0.9526627063751221,0.9906078577041626,0.9526627063751221,0.12985531985759735,0.9526627063751221,0.9526627063751221
90,0.9540635943412781,0.9917797446250916,0.9540635347366333,0.117420993745327,0.9540635943412781,0.9540635943412781,0.9319526553153992,0.9869270920753479,0.9319526553153992,0.14921554923057556,0.9319526553153992,0.9319526553153992
91,0.9536219239234924,0.9907242059707642,0.9536219239234924,0.12261481583118439,0.9536219239234924,0.9536219239234924,0.9349112510681152,0.9871327877044678,0.9349112510681152,0.14778201282024384,0.9349112510681152,0.9349112510681152
92,0.9492049217224121,0.9911842942237854,0.9492049217224121,0.1223863810300827,0.9492049217224121,0.9492049217224121,0.9437869787216187,0.983771562576294,0.9437869787216187,0.16086269915103912,0.9437869787216187,0.9437869787216187
93,0.953180193901062,0.9922611713409424,0.953180193901062,0.11486433446407318,0.953180193901062,0.953180193901062,0.9497041702270508,0.9875398278236389,0.9497041702270508,0.14004342257976532,0.9497041702270508,0.9497041702270508
94,0.9611307382583618,0.9919091463088989,0.9611307382583618,0.11386073380708694,0.9611307382583618,0.9611307382583618,0.9467455744743347,0.9855220913887024,0.9467455744743347,0.15451626479625702,0.9467455744743347,0.9467455744743347
95,0.9514134526252747,0.9903323650360107,0.9514134526252747,0.12570330500602722,0.9514134526252747,0.9514134526252747,0.9467455744743347,0.9898375868797302,0.9467455744743347,0.13190360367298126,0.9467455744743347,0.9467455744743347
96,0.9540635943412781,0.9908946752548218,0.9540635347366333,0.12321588397026062,0.9540635943412781,0.9540635943412781,0.9585798978805542,0.9931068420410156,0.9585798978805542,0.1141304299235344,0.9585798978805542,0.9585798978805542
97,0.952296793460846,0.9901729226112366,0.952296793460846,0.12550921738147736,0.952296793460846,0.952296793460846,0.9349112510681152,0.9852422475814819,0.9349112510681152,0.14689598977565765,0.9349112510681152,0.9349112510681152
98,0.9575971961021423,0.9917185306549072,0.9575971961021423,0.11755802482366562,0.9575971961021423,0.9575971961021423,0.9467455744743347,0.9883931875228882,0.9467455744743347,0.14829757809638977,0.9467455744743347,0.9467455744743347
99,0.953180193901062,0.9919047355651855,0.953180193901062,0.11666960269212723,0.953180193901062,0.953180193901062,0.9378698468208313,0.9837585091590881,0.9378698468208313,0.16152170300483704,0.9378698468208313,0.9378698468208313
100,0.9545053243637085,0.9917980432510376,0.9545053243637085,0.11744862794876099,0.9545053243637085,0.9545053243637085,0.9289940595626831,0.9862837791442871,0.9289940595626831,0.15487124025821686,0.9289940595626831,0.9289940595626831
101,0.9553886651992798,0.9919607043266296,0.9553886651992798,0.11698898673057556,0.9553886651992798,0.9553886651992798,0.9674556255340576,0.99648118019104,0.9674556255340576,0.09117591381072998,0.9674556255340576,0.9674556255340576
102,0.9567137956619263,0.9929426312446594,0.9567137956619263,0.10861334204673767,0.9567137956619263,0.9567137956619263,0.9408283829689026,0.989841878414154,0.9408283829689026,0.1321326494216919,0.9408283829689026,0.9408283829689026
103,0.9527385234832764,0.9912400245666504,0.9527385234832764,0.11944658309221268,0.9527385234832764,0.9527385234832764,0.9349112510681152,0.988441526889801,0.9349112510681152,0.14015939831733704,0.9349112510681152,0.9349112510681152
104,0.9611307382583618,0.9906505346298218,0.9611307382583618,0.12249879539012909,0.9611307382583618,0.9611307382583618,0.9319526553153992,0.979823887348175,0.9319526553153992,0.1829109638929367,0.9319526553153992,0.9319526553153992
105,0.9527385234832764,0.99132239818573,0.9527385234832764,0.12005492299795151,0.9527385234832764,0.9527385234832764,0.9289940595626831,0.9818633794784546,0.9289940595626831,0.16979806125164032,0.9289940595626831,0.9289940595626831
106,0.9571554660797119,0.9935092926025391,0.9571554660797119,0.10762913525104523,0.9571554660797119,0.9571554660797119,0.9615384340286255,0.9945643544197083,0.9615384340286255,0.09817460924386978,0.9615384340286255,0.9615384340286255
107,0.9469964504241943,0.9877904057502747,0.9469965100288391,0.13765361905097961,0.9469964504241943,0.9469964504241943,0.9615384340286255,0.9922096133232117,0.9615384340286255,0.11609537899494171,0.9615384340286255,0.9615384340286255
108,0.9492049217224121,0.9908847212791443,0.9492049217224121,0.12446525692939758,0.9492049217224121,0.9492049217224121,0.9289940595626831,0.9835221171379089,0.9289940595626831,0.16622518002986908,0.9289940595626831,0.9289940595626831
109,0.9496466517448425,0.9911399483680725,0.9496466517448425,0.12242824584245682,0.9496466517448425,0.9496466517448425,0.9289940595626831,0.9859687089920044,0.9289940595626831,0.15369462966918945,0.9289940595626831,0.9289940595626831
110,0.9611307382583618,0.991753101348877,0.9611307382583618,0.11330653727054596,0.9611307382583618,0.9611307382583618,0.9467455744743347,0.9928967356681824,0.9467455744743347,0.11655771732330322,0.9467455744743347,0.9467455744743347
111,0.958922266960144,0.9931285977363586,0.958922266960144,0.10828723758459091,0.958922266960144,0.958922266960144,0.9467455744743347,0.9877980947494507,0.9467455744743347,0.1417381763458252,0.9467455744743347,0.9467455744743347
112,0.958038866519928,0.9923551082611084,0.958038866519928,0.11300056427717209,0.958038866519928,0.958038866519928,0.9526627063751221,0.9903015494346619,0.9526627063751221,0.12695570290088654,0.9526627063751221,0.9526627063751221
113,0.9469964504241943,0.9898813962936401,0.9469965100288391,0.12938612699508667,0.9469964504241943,0.9469964504241943,0.9467455744743347,0.9887784123420715,0.9467455744743347,0.13781443238258362,0.9467455744743347,0.9467455744743347
114,0.9505300521850586,0.9901260733604431,0.9505300521850586,0.1265161633491516,0.9505300521850586,0.9505300521850586,0.9349112510681152,0.9871415495872498,0.9349112510681152,0.1480019986629486,0.9349112510681152,0.9349112510681152
115,0.9633392095565796,0.9941479563713074,0.9633392095565796,0.10351654142141342,0.9633392095565796,0.9633392095565796,0.9319526553153992,0.9851721525192261,0.9319526553153992,0.15452349185943604,0.9319526553153992,0.9319526553153992
116,0.9500883221626282,0.9904587268829346,0.9500883221626282,0.12529762089252472,0.9500883221626282,0.9500883221626282,0.9378698468208313,0.9865506887435913,0.9378698468208313,0.14960503578186035,0.9378698468208313,0.9378698468208313
117,0.9456713795661926,0.9889976382255554,0.9456713795661926,0.13470874726772308,0.9456713795661926,0.9456713795661926,0.9408283829689026,0.9880605340003967,0.9408283829689026,0.14390696585178375,0.9408283829689026,0.9408283829689026
118,0.958038866519928,0.9925278425216675,0.958038866519928,0.11213492602109909,0.958038866519928,0.958038866519928,0.9556213021278381,0.9917412996292114,0.9556213021278381,0.12319819629192352,0.9556213021278381,0.9556213021278381
119,0.9540635943412781,0.9902224540710449,0.9540635347366333,0.12516511976718903,0.9540635943412781,0.9540635943412781,0.9556213021278381,0.9941484332084656,0.9556213021278381,0.10669039934873581,0.9556213021278381,0.9556213021278381
120,0.952296793460846,0.9920641779899597,0.952296793460846,0.11606919765472412,0.952296793460846,0.952296793460846,0.9526627063751221,0.991982102394104,0.9526627063751221,0.1191350519657135,0.9526627063751221,0.9526627063751221
121,0.9620141386985779,0.9934693574905396,0.9620141386985779,0.10285564512014389,0.9620141386985779,0.9620141386985779,0.9526627063751221,0.9908354878425598,0.9526627063751221,0.12988898158073425,0.9526627063751221,0.9526627063751221
122,0.9593639373779297,0.9912819266319275,0.9593639373779297,0.11882062256336212,0.9593639373779297,0.9593639373779297,0.9556213021278381,0.9918681979179382,0.9556213021278381,0.12010978162288666,0.9556213021278381,0.9556213021278381
123,0.9469964504241943,0.9897489547729492,0.9469965100288391,0.12949834764003754,0.9469964504241943,0.9469964504241943,0.9644970297813416,0.9940871000289917,0.9644970297813416,0.10641173273324966,0.9644970297813416,0.9644970297813416
124,0.9505300521850586,0.9916553497314453,0.9505300521850586,0.11864133179187775,0.9505300521850586,0.9505300521850586,0.9349112510681152,0.9885988831520081,0.9349112510681152,0.14154525101184845,0.9349112510681152,0.9349112510681152
125,0.9593639373779297,0.9935885071754456,0.9593639373779297,0.10638978332281113,0.9593639373779297,0.9593639373779297,0.9437869787216187,0.9857892394065857,0.9437869787216187,0.1493251919746399,0.9437869787216187,0.9437869787216187
126,0.9575971961021423,0.9925351738929749,0.9575971961021423,0.1116940900683403,0.9575971961021423,0.9575971961021423,0.9319526553153992,0.9864587187767029,0.9319526553153992,0.15114930272102356,0.9319526553153992,0.9319526553153992
127,0.9492049217224121,0.9900879263877869,0.9492049217224121,0.12495256215333939,0.9492049217224121,0.9492049217224121,0.9526627063751221,0.9914087057113647,0.9526627063751221,0.11815360933542252,0.9526627063751221,0.9526627063751221
128,0.9509717226028442,0.991424560546875,0.9509717226028442,0.1210390254855156,0.9509717226028442,0.9509717226028442,0.9349112510681152,0.982480525970459,0.9349112510681152,0.16789652407169342,0.9349112510681152,0.9349112510681152
129,0.9558303952217102,0.9922397136688232,0.9558303952217102,0.1143079325556755,0.9558303952217102,0.9558303952217102,0.9319526553153992,0.9873166084289551,0.9319526553153992,0.14566990733146667,0.9319526553153992,0.9319526553153992
130,0.9492049217224121,0.990831196308136,0.9492049217224121,0.12406601756811142,0.9492049217224121,0.9492049217224121,0.9260355234146118,0.980375349521637,0.9260355234146118,0.17822468280792236,0.9260355234146118,0.9260355234146118
131,0.9575971961021423,0.9912429451942444,0.9575971961021423,0.12029779702425003,0.9575971961021423,0.9575971961021423,0.9526627063751221,0.9884195327758789,0.9526627063751221,0.13370069861412048,0.9526627063751221,0.9526627063751221
132,0.9549469947814941,0.9919055104255676,0.9549469947814941,0.11723852157592773,0.9549469947814941,0.9549469947814941,0.9556213021278381,0.9929449558258057,0.9556213021278381,0.11512160301208496,0.9556213021278381,0.9556213021278381
133,0.9505300521850586,0.9905498027801514,0.9505300521850586,0.12630261480808258,0.9505300521850586,0.9505300521850586,0.9378698468208313,0.9852070808410645,0.9378698468208313,0.15789464116096497,0.9378698468208313,0.9378698468208313
134,0.9558303952217102,0.9911065101623535,0.9558303952217102,0.11942612379789352,0.9558303952217102,0.9558303952217102,0.9585798978805542,0.988253116607666,0.9585798978805542,0.13785554468631744,0.9585798978805542,0.9585798978805542
135,0.9514134526252747,0.9905679225921631,0.9514134526252747,0.1247939020395279,0.9514134526252747,0.9514134526252747,0.9378698468208313,0.986353874206543,0.9378698468208313,0.15004479885101318,0.9378698468208313,0.9378698468208313
136,0.9549469947814941,0.9900428652763367,0.9549469947814941,0.1243588998913765,0.9549469947814941,0.9549469947814941,0.9526627063751221,0.9889097213745117,0.9526627063751221,0.1305481344461441,0.9526627063751221,0.9526627063751221
137,0.9487632513046265,0.9907422661781311,0.9487632513046265,0.12263450026512146,0.9487632513046265,0.9487632513046265,0.9260355234146118,0.9812331199645996,0.9260355234146118,0.17321084439754486,0.9260355234146118,0.9260355234146118
138,0.952296793460846,0.9906589984893799,0.952296793460846,0.12287212908267975,0.952296793460846,0.952296793460846,0.9526627063751221,0.9918156862258911,0.9526627063751221,0.12245076894760132,0.9526627063751221,0.9526627063751221
139,0.9500883221626282,0.9900941252708435,0.9500883221626282,0.1276545524597168,0.9500883221626282,0.9500883221626282,0.9289940595626831,0.9833513498306274,0.9289940595626831,0.1657451093196869,0.9289940595626831,0.9289940595626831
140,0.9447879791259766,0.9884523749351501,0.9447879791259766,0.13383498787879944,0.9447879791259766,0.9447879791259766,0.9408283829689026,0.9885244965553284,0.9408283829689026,0.13929317891597748,0.9408283829689026,0.9408283829689026
141,0.9575971961021423,0.9916262030601501,0.9575971961021423,0.11389141529798508,0.9575971961021423,0.9575971961021423,0.9437869787216187,0.9892642498016357,0.9437869787216187,0.1328054517507553,0.9437869787216187,0.9437869787216187
142,0.9584805369377136,0.9927270412445068,0.9584805369377136,0.10997921973466873,0.9584805369377136,0.9584805369377136,0.9497041702270508,0.9914569854736328,0.9497041702270508,0.12042639404535294,0.9497041702270508,0.9497041702270508
143,0.9593639373779297,0.9916368126869202,0.9593639373779297,0.11575549095869064,0.9593639373779297,0.9593639373779297,0.9260355234146118,0.9864150881767273,0.9260355234146118,0.15009576082229614,0.9260355234146118,0.9260355234146118
144,0.9553886651992798,0.9925506114959717,0.9553886651992798,0.11155980080366135,0.9553886651992798,0.9553886651992798,0.9378698468208313,0.9860211610794067,0.9378698468208313,0.152354434132576,0.9378698468208313,0.9378698468208313
145,0.9545053243637085,0.990408718585968,0.9545053243637085,0.12386707216501236,0.9545053243637085,0.9545053243637085,0.9437869787216187,0.9859774112701416,0.9437869787216187,0.15254870057106018,0.9437869787216187,0.9437869787216187
146,0.9514134526252747,0.9923680424690247,0.9514134526252747,0.11452742666006088,0.9514134526252747,0.9514134526252747,0.9437869787216187,0.9866251945495605,0.9437869787216187,0.14779260754585266,0.9437869787216187,0.9437869787216187
147,0.9540635943412781,0.9918493628501892,0.9540635347366333,0.1178269162774086,0.9540635943412781,0.9540635943412781,0.9437869787216187,0.9894348382949829,0.9437869787216187,0.13567614555358887,0.9437869787216187,0.9437869787216187
148,0.952296793460846,0.9915889501571655,0.952296793460846,0.11711723357439041,0.952296793460846,0.952296793460846,0.9526627063751221,0.9902226328849792,0.9526627063751221,0.1269889622926712,0.9526627063751221,0.9526627063751221
149,0.9496466517448425,0.9905824065208435,0.9496466517448425,0.12545248866081238,0.9496466517448425,0.9496466517448425,0.9467455744743347,0.9848220944404602,0.9467455744743347,0.14701446890830994,0.9467455744743347,0.9467455744743347
